ST,BT,BL,AD,JS,AP,AT,FI,CS,EM,DE,MR,TS,CT,AG,LC
256.54,137.16,1,1132,3812.5,498.6000061,12.10000038,142,38.88141323,30301.24321,2.268700155,5.206095381,3.869051137,8.38E-06,6,4.180327791
256.54,137.16,1,1375,3812.5,416,12.30000019,64,38.88141323,30301.24321,2.268700155,5.206095381,3.869051137,8.38E-06,8,0.901639364
246.38,121.92,1,981,3810,324.5,7.099999905,564,38.88141323,30301.24321,2.268700155,5.206095381,3.869051137,8.38E-06,11,0.721784793
246.38,121.92,1,981,3810,324.5,7.099999905,564,38.88141323,30301.24321,2.268700155,5.206095381,3.869051137,8.38E-06,11,0.393700803
246.38,121.92,1,254,3810,615.4000244,6.300000191,569,38.88141323,30301.24321,2.268700155,5.206095381,3.869051137,8.38E-06,2,8.136482689
246.38,121.92,1,432,3810,519,7.300000191,510,38.88141323,30301.24321,2.268700155,5.206095381,3.869051137,8.38E-06,6,7.939632327
246.38,121.92,1,915,3810,439.3999939,8.100000381,247,38.88141323,30301.24321,2.268700155,5.206095381,3.869051137,8.38E-06,8,6.889763623
246.38,121.92,1,981,3810,324.5,7.099999905,564,38.88141323,30301.24321,2.268700155,5.206095381,3.869051137,8.38E-06,11,12.59842507
246.38,121.92,1,648,3810,499,8.100000381,295,38.88141323,30301.24321,2.268700155,5.206095381,3.869051137,8.38E-06,14,13.3202101
248.92,106.68,1,395,3812.5,285.3999939,9.899999619,510,38.88141323,30301.24321,2.268700155,5.206095381,3.869051137,8.38E-06,2,1.693989019
248.92,106.68,1,408,3812.5,447.1000061,7.900000095,539,38.88141323,30301.24321,2.268700155,5.206095381,3.869051137,8.38E-06,3,1.693989019
248.92,106.68,1,945,3812.5,486.7000122,9.600000381,318,38.88141323,30301.24321,2.268700155,5.206095381,3.869051137,8.38E-06,7,1.693989019
248.92,106.68,1,1153,3812.5,378.8999939,10.39999962,170,38.88141323,30301.24321,2.268700155,5.206095381,3.869051137,8.38E-06,9,1.803278662
248.92,106.68,1,984,3812.5,324.7999878,9.199999809,498,38.88141323,30301.24321,2.268700155,5.206095381,3.869051137,8.38E-06,12,1.693989019
248.92,106.68,1,1074,3812.5,507.7000122,10,476,38.88141323,30301.24321,2.268700155,5.206095381,3.869051137,8.38E-06,14,2.349726782
248.92,106.68,1,395,3967.741935,285.3999939,9.899999619,510,38.88141323,30301.24321,2.268700155,5.206095381,3.869051137,8.38E-06,2,6.910569106
248.92,106.68,1,408,3967.741935,447.1000061,7.900000095,539,38.88141323,30301.24321,2.268700155,5.206095381,3.869051137,8.38E-06,3,9.837398684
246.38,121.92,1,648,3810,499,8.100000381,295,38.88141323,30301.24321,2.268700155,5.206095381,3.869051137,8.38E-06,14,0.459317577
246.38,121.92,1,254,3810,615.4000244,6.300000191,569,38.88141323,30301.24321,2.268700155,5.206095381,3.869051137,8.38E-06,2,4.330708599
246.38,121.92,1,432,3810,519,7.300000191,510,38.88141323,30301.24321,2.268700155,5.206095381,3.869051137,8.38E-06,6,4.658792667
246.38,121.92,1,915,3810,439.3999939,8.100000381,247,38.88141323,30301.24321,2.268700155,5.206095381,3.869051137,8.38E-06,8,4.921259843
246.38,121.92,1,981,3810,324.5,7.099999905,564,38.88141323,30301.24321,2.268700155,5.206095381,3.869051137,8.38E-06,11,4.396325334
246.38,121.92,1,648,3810,499,8.100000381,295,38.88141323,30301.24321,2.268700155,5.206095381,3.869051137,8.38E-06,14,4.790026372
215.9,154.94,1,1060,4482.352941,304.5,9.5,268,13.71102581,22580.339,2.1833215,3.69559136,3.166261831,8.38E-06,10,2.821522435
215.9,154.94,1,985,4482.352941,378.2000122,9.800000191,175,13.71102581,22580.339,2.1833215,3.69559136,3.166261831,8.38E-06,11,2.230971191
215.9,154.94,1,884,4482.352941,200.1999969,8.5,339,13.71102581,22580.339,2.1833215,3.69559136,3.166261831,8.38E-06,13,3.805774403
215.9,154.94,1,926,4482.352941,285.6000061,9.100000381,276,13.71102581,22580.339,2.1833215,3.69559136,3.166261831,8.38E-06,14,3.412073366
215.9,154.94,1,1021,4482.352941,224.8999939,8.699999809,233,13.71102581,22580.339,2.1833215,3.69559136,3.166261831,8.38E-06,16,4.199475128
215.9,154.94,1,1041,4482.352941,397,9.899999619,107,13.71102581,22580.339,2.1833215,3.69559136,3.166261831,8.38E-06,17,4.396325334
215.9,154.94,1,959,4482.352941,231,9.300000191,295,13.71102581,22580.339,2.1833215,3.69559136,3.166261831,8.38E-06,18,10.76115461
215.9,154.94,1,963,4482.352941,289.2999878,10.10000038,259,13.71102581,22580.339,2.1833215,3.69559136,3.166261831,8.38E-06,19,13.25459368
215.9,154.94,1,1041,4482.352941,411,10.30000019,229,13.71102581,22580.339,2.1833215,3.69559136,3.166261831,8.38E-06,21,25.0656173
215.9,154.94,1,1052,4482.352941,387.2000122,9.100000381,370,13.71102581,22580.339,2.1833215,3.69559136,3.166261831,8.38E-06,22,35.8923877
218.44,157.48,1,868,4482.352941,304.6000061,8.800000191,196,22.92294291,26786.1426,2.245107242,5.559474813,4.64706824,8.38E-06,5,1.049868782
218.44,157.48,1,910,4482.352941,192.3000031,9.5,86,22.92294291,26786.1426,2.245107242,5.559474813,4.64706824,8.38E-06,7,2.362204662
218.44,157.48,1,915,4482.352941,267.7000122,10.39999962,109,22.92294291,26786.1426,2.245107242,5.559474813,4.64706824,8.38E-06,8,2.821522435
218.44,157.48,1,1013,4482.352941,245.1000061,10.10000038,154,22.92294291,26786.1426,2.245107242,5.559474813,4.64706824,8.38E-06,9,8.070866267
218.44,157.48,1,1060,4482.352941,304.5,9.5,268,22.92294291,26786.1426,2.245107242,5.559474813,4.64706824,8.38E-06,10,16.79789973
218.44,157.48,1,985,4482.352941,378.2000122,9.800000191,175,22.92294291,26786.1426,2.245107242,5.559474813,4.64706824,8.38E-06,11,22.24409424
218.44,157.48,1,884,4482.352941,200.1999969,8.5,339,22.92294291,26786.1426,2.245107242,5.559474813,4.64706824,8.38E-06,13,31.62729584
218.44,157.48,1,926,4482.352941,285.6000061,9.100000381,276,22.92294291,26786.1426,2.245107242,5.559474813,4.64706824,8.38E-06,14,37.13910786
218.44,157.48,1,1021,4482.352941,224.8999939,8.699999809,233,22.92294291,26786.1426,2.245107242,5.559474813,4.64706824,8.38E-06,16,54.19947532
218.44,157.48,1,1041,4482.352941,397,9.899999619,107,22.92294291,26786.1426,2.245107242,5.559474813,4.64706824,8.38E-06,17,63.71391101
218.44,157.48,1,959,4482.352941,231,9.300000191,295,22.92294291,26786.1426,2.245107242,5.559474813,4.64706824,8.38E-06,18,73.4908149
218.44,157.48,1,963,4482.352941,289.2999878,10.10000038,259,22.92294291,26786.1426,2.245107242,5.559474813,4.64706824,8.38E-06,19,72.70341282
218.44,157.48,1,1041,4482.352941,411,10.30000019,229,22.92294291,26786.1426,2.245107242,5.559474813,4.64706824,8.38E-06,21,88.12335783
218.44,157.48,1,1052,4482.352941,387.2000122,9.100000381,370,22.92294291,26786.1426,2.245107242,5.559474813,4.64706824,8.38E-06,22,93.24147194
281.94,154.94,1,959,4482.352941,231,9.300000191,295,17.99204038,29475.099,2.2858399,4.43333068,3.522073233,8.38E-06,18,0.262467196
281.94,154.94,1,963,4482.352941,289.2999878,10.10000038,259,17.99204038,29475.099,2.2858399,4.43333068,3.522073233,8.38E-06,19,1.181102331
281.94,154.94,1,1041,4482.352941,411,10.30000019,229,17.99204038,29475.099,2.2858399,4.43333068,3.522073233,8.38E-06,21,1.902887202
281.94,154.94,1,1052,4482.352941,387.2000122,9.100000381,370,17.99204038,29475.099,2.2858399,4.43333068,3.522073233,8.38E-06,22,3.21522316
264.16,137.16,0,1650,3463.636364,161,13.39999962,62,64.8796916,32405.372,2.268700155,5.206095381,5.46064992,7.71E-06,28,0.787401606
264.16,137.16,0,1808,3463.636364,236.8999939,12.80000019,128,64.8796916,32405.372,2.268700155,5.206095381,5.46064992,7.71E-06,29,2.88713917
203.2,38.1,0,1038,4618.181818,1483.099976,13,6,57.6401936,36369.859,2.268700155,5.206095381,6.3259423,7.20E-06,29,7.874015748
203.2,38.1,0,1038,4618.181818,1483.099976,13,6,57.6401936,36369.859,2.268700155,5.206095381,6.3259423,7.20E-06,29,7.874015748
203.2,38.1,0,768,4618.181818,2137.800049,12,41,57.6401936,36369.859,2.268700155,5.206095381,6.3259423,7.20E-06,30,9.842519685
203.2,38.1,0,768,4618.181818,2137.800049,12,41,57.6401936,36369.859,2.268700155,5.206095381,6.3259423,7.20E-06,30,9.842519685
203.2,38.1,0,768,4618.181818,2137.800049,12,41,57.6401936,36369.859,2.268700155,5.206095381,6.3259423,7.20E-06,30,9.842519685
203.2,38.1,0,768,4618.181818,2137.800049,12,41,57.6401936,36369.859,2.268700155,5.206095381,6.3259423,7.20E-06,30,9.842519685
203.2,38.1,0,905,4618.181818,1635.599976,12.60000038,33,57.6401936,36369.859,2.268700155,5.206095381,6.3259423,7.20E-06,32,11.48293963
203.2,38.1,0,905,4618.181818,1635.599976,12.60000038,33,57.6401936,36369.859,2.268700155,5.206095381,6.3259423,7.20E-06,32,11.48293963
203.2,38.1,0,905,4618.181818,1635.599976,12.60000038,33,57.6401936,36369.859,2.268700155,5.206095381,6.3259423,7.20E-06,32,11.48293963
203.2,38.1,0,905,4618.181818,1635.599976,12.60000038,33,57.6401936,36369.859,2.268700155,5.206095381,6.3259423,7.20E-06,32,11.48293963
203.2,38.1,0,1013,4618.181818,987.4000244,11.89999962,1,57.6401936,36369.859,2.268700155,5.206095381,6.3259423,7.20E-06,34,12.53280849
203.2,38.1,0,1219,4618.181818,1003,12.19999981,0,57.6401936,36369.859,2.268700155,5.206095381,6.3259423,7.20E-06,36,16.01049922
236.22,167.64,0,2052,3463.636364,253.3999939,11.30000019,163,53.606759,23614.553,2.268700155,5.206095381,5.31241258,7.32E-06,35,0.524934391
215.9,147.32,1,719,4482.352941,1065.800049,7.300000191,792,36.25540598,38610.656,2.308265948,7.1533135,3.80418383,8.38E-06,13,0.196850402
215.9,147.32,1,721,4482.352941,713.2000122,8,584,36.25540598,38610.656,2.308265948,7.1533135,3.80418383,8.38E-06,15,0.393700803
215.9,147.32,1,716,4482.352941,958.5999756,7.099999905,895,36.25540598,38610.656,2.308265948,7.1533135,3.80418383,8.38E-06,18,0.393700803
223.52,170.18,1,719,4482.352941,1065.800049,7.300000191,792,39.0243416,30336.944,2.28744185,5.206095381,3.36809026,0.0000073,13,0.721784793
223.52,170.18,1,721,4482.352941,713.2000122,8,584,39.0243416,30336.944,2.28744185,5.206095381,3.36809026,0.0000073,15,1.246719144
223.52,170.18,1,716,4482.352941,958.5999756,7.099999905,895,39.0243416,30336.944,2.28744185,5.206095381,3.36809026,0.0000073,18,0.787401606
220.98,223.52,0,719,4482.352941,1065.800049,7.300000191,792,47.8151606,29647.468,2.27783065,5.206095381,4.09548744,8.38E-06,13,1.377952693
220.98,223.52,0,721,4482.352941,713.2000122,8,584,47.8151606,29647.468,2.27783065,5.206095381,4.09548744,8.38E-06,15,1.246719144
220.98,223.52,0,716,4482.352941,958.5999756,7.099999905,895,47.8151606,29647.468,2.27783065,5.206095381,4.09548744,8.38E-06,18,0.393700803
279.4,152.4,0,716,5442.857143,958.5999756,7.099999905,895,38.88141323,30301.24321,2.268700155,5.206095381,3.869051137,8.38E-06,18,0.196850402
279.4,119.38,0,716,5442.857143,958.5999756,7.099999905,895,28.4064112,31026.42,2.2377844,4.2747512,2.98543108,8.38E-06,18,0.393700803
281.94,134.62,0,716,5080,958.5999756,7.099999905,895,29.3372038,33094.848,2.2377844,5.206095381,3.102642,8.38E-06,18,14.1732286
180.34,152.4,0,66,4762.5,918.7000122,6.300000191,928,43.781726,24648.767,2.268700155,5.206095381,3.73351254,0.0000084,16,2.952755906
180.34,152.4,0,88,4762.5,775.5999756,8.199999809,691,43.781726,24648.767,2.268700155,5.206095381,3.73351254,0.0000084,22,2.952755906
180.34,152.4,0,118,4762.5,688.0999756,5.800000191,1215,43.781726,24648.767,2.268700155,5.206095381,3.73351254,0.0000084,31,2.559055181
180.34,152.4,0,125,4762.5,774.7000122,7.199999809,917,43.781726,24648.767,2.268700155,5.206095381,3.73351254,0.0000084,34,3.87139108
180.34,152.4,0,138,4762.5,1024.900024,8.199999809,761,43.781726,24648.767,2.268700155,5.206095381,3.73351254,0.0000084,39,2.821522376
254,96.52,0,1160,4618.181818,1102.099976,9.100000381,628,52.4346498,33956.693,2.268700155,5.206095381,4.19546146,9.18E-06,28,2.69028873
233.68,165.1,0,956,4762.5,1118.5,7.099999905,936,54.7443944,34646.169,2.268700155,5.206095381,4.16788242,9.18E-06,20,2.624671916
233.68,165.1,0,1033,4762.5,891.9000244,8.5,575,54.7443944,34646.169,2.268700155,5.206095381,4.16788242,9.18E-06,23,2.624671916
233.68,165.1,0,1160,4762.5,1092.300049,9.399999619,597,54.7443944,34646.169,2.268700155,5.206095381,4.16788242,9.18E-06,28,2.559055181
266.7,83.82,1,718,4762.5,957.5,8.800000191,567,44.5056758,30509.313,2.268700155,5.206095381,3.51977498,9.21E-06,11,3.871391139
266.7,83.82,1,803,4762.5,742.5,8.199999809,467,44.5056758,30509.313,2.268700155,5.206095381,3.51977498,9.21E-06,14,3.280839895
266.7,83.82,1,854,4762.5,975.2999878,8,630,44.5056758,30509.313,2.268700155,5.206095381,3.51977498,9.21E-06,16,4.002624609
266.7,83.82,1,956,4762.5,1122.300049,6.800000191,980,44.5056758,30509.313,2.268700155,5.206095381,3.51977498,9.21E-06,20,4.002624609
236.22,91.44,1,803,4762.5,752.9000244,8,465,51.7451738,39127.763,2.268700155,5.206095381,4.3264619,9.08E-06,14,4.855643107
236.22,91.44,1,854,4762.5,995.0999756,8.399999619,588,51.7451738,39127.763,2.268700155,5.206095381,4.3264619,9.08E-06,16,4.855643107
236.22,91.44,1,956,4762.5,1121.900024,7.099999905,930,51.7451738,39127.763,2.268700155,5.206095381,4.3264619,9.08E-06,20,4.921259843
236.22,91.44,1,1033,4762.5,895.9000244,8.600000381,569,51.7451738,39127.763,2.268700155,5.206095381,4.3264619,9.08E-06,23,2.821522435
236.22,91.44,1,1160,4762.5,1101.400024,9.399999619,594,51.7451738,39127.763,2.268700155,5.206095381,4.3264619,9.08E-06,28,6.167978752
259.08,205.74,0,583,5861.538462,1355.199951,25.39999962,0,52.227807,31198.789,2.268700155,5.206095381,4.11617172,7.96E-06,4,5.577427822
259.08,205.74,0,567,5861.538462,1154,25,0,52.227807,31198.789,2.268700155,5.206095381,4.11617172,7.96E-06,5,5.77427834
259.08,205.74,0,689,5861.538462,1127.599976,25.79999924,0,52.227807,31198.789,2.268700155,5.206095381,4.11617172,7.96E-06,7,5.643044479
259.08,205.74,0,710,5861.538462,821.4000244,25.79999924,0,52.227807,31198.789,2.268700155,5.206095381,4.11617172,7.96E-06,8,3.083989376
259.08,205.74,0,775,5861.538462,1081,25.79999924,0,52.227807,31198.789,2.268700155,5.206095381,4.11617172,7.96E-06,11,7.545931759
259.08,205.74,0,817,5861.538462,1393.099976,25,0,52.227807,31198.789,2.268700155,5.206095381,4.11617172,7.96E-06,14,5.511811086
259.08,205.74,0,926,5861.538462,1887.300049,25.70000076,0,52.227807,31198.789,2.268700155,5.206095381,4.11617172,7.96E-06,17,9.514435383
248.92,124.46,0,321,4482.352941,610,0.300000012,2590,55.89237194,32577.741,2.268700155,5.206095381,4.14375076,8.72E-06,11,1.049868782
248.92,124.46,0,340,4482.352941,445.7999878,2.5,1808,55.89237194,32577.741,2.268700155,5.206095381,4.14375076,8.72E-06,12,0.984251969
248.92,124.46,0,340,4482.352941,445.7999878,2.5,1808,55.89237194,32577.741,2.268700155,5.206095381,4.14375076,8.72E-06,12,0.984251969
248.92,124.46,0,447,4482.352941,824.7999878,3,1798,55.89237194,32577.741,2.268700155,5.206095381,4.14375076,8.72E-06,15,1.377952693
228.6,152.4,1,455,4482.352941,1171.800049,6.199999809,913,62.4665256,39127.763,2.268700155,5.206095381,4.16443504,0.0000082,18,5.577427685
228.6,152.4,1,489,4482.352941,978.9000244,5.400000095,1062,62.4665256,39127.763,2.268700155,5.206095381,4.16443504,0.0000082,19,5.643044713
228.6,152.4,1,493,4118.918919,954,8.399999619,574,54.0893922,34646.169,2.268700155,5.206095381,3.5680383,0.000007775,19,0.393700803
213.36,365.76,0,767,5861.538462,452.1000061,-2.599999905,1016,42.0925098,29647.468,2.268700155,5.206095381,3.32327432,7.63E-06,10,49.27821422
213.36,365.76,0,767,5861.538462,452.1000061,-2.599999905,1016,42.0925098,29647.468,2.268700155,5.206095381,3.32327432,7.63E-06,10,49.27821422
213.36,365.76,0,723,5861.538462,1071.199951,6.300000191,962,42.0925098,29647.468,2.268700155,5.206095381,3.32327432,7.63E-06,11,64.82939629
213.36,365.76,0,529,5861.538462,1148,5.400000095,1009,42.0925098,29647.468,2.268700155,5.206095381,3.32327432,7.63E-06,13,1.312335958
213.36,365.76,0,529,5861.538462,1148,5.400000095,1009,42.0925098,29647.468,2.268700155,5.206095381,3.32327432,7.63E-06,13,1.312335958
213.36,365.76,0,631,5861.538462,1076.5,6.699999809,765,42.0925098,29647.468,2.268700155,5.206095381,3.32327432,7.63E-06,14,8.333333326
213.36,365.76,0,710,5861.538462,1108.900024,6.300000191,896,42.0925098,29647.468,2.268700155,5.206095381,3.32327432,7.63E-06,15,1.049868782
213.36,365.76,0,954,5861.538462,1175.199951,4.699999809,1128,42.0925098,29647.468,2.268700155,5.206095381,3.32327432,7.63E-06,16,1.902887123
213.36,365.76,0,978,5861.538462,872.9000244,6.099999905,943,42.0925098,29647.468,2.268700155,5.206095381,3.32327432,7.63E-06,17,1.049868782
220.98,170.18,0,880,4916.129032,1164.199951,4.599999905,1158,62.4320518,31543.527,2.268700155,5.206095381,3.86796036,6.63E-06,16,0.590551165
220.98,170.18,0,820,4916.129032,1277,4.400000095,1375,62.4320518,31543.527,2.268700155,5.206095381,3.86796036,6.63E-06,19,0.656167979
220.98,170.18,0,887,4916.129032,1390.300049,5.400000095,1159,62.4320518,31543.527,2.268700155,5.206095381,3.86796036,6.63E-06,21,1.771653575
226.06,149.86,1,347,5080,1071.199951,6.300000191,962,54.3651826,27061.933,2.268700155,5.206095381,3.9127763,0.00000675,20,4.921259843
226.06,149.86,1,450,5080,776.2999878,7.300000191,656,54.3651826,27061.933,2.268700155,5.206095381,3.9127763,0.00000675,23,8.267716316
226.06,149.86,1,405,5080,712.2000122,7.099999905,807,54.3651826,27061.933,2.268700155,5.206095381,3.9127763,0.00000675,26,18.96325434
226.06,149.86,1,573,5080,1118.199951,5.199999809,1215,54.3651826,27061.933,2.268700155,5.206095381,3.9127763,0.00000675,28,25.32808361
226.06,149.86,1,620,5080,1061.599976,6.199999809,1012,54.3651826,27061.933,2.268700155,5.206095381,3.9127763,0.00000675,30,38.64829434
