ST,BT,AD,JS,AP,AT,FI,CS,EM,DE,TS,CT,AG,SP
314.96,93.98,589,4618.181818,1055.199951,13.19999981,144,35.7148568,30405.37105,2.28263103,3.746612584,8.40E-06,8,1
314.96,93.98,625,4618.181818,1232.199951,13.30000019,120,35.7148568,30405.37105,2.28263103,3.746612584,8.40E-06,9,1.00000003
314.96,93.98,686,4618.181818,1427.800049,13,120,35.7148568,30405.37105,2.28263103,3.746612584,8.40E-06,13,1.00000003
314.96,93.98,603,4618.181818,1044,14.69999981,60,35.7148568,30405.37105,2.28263103,3.746612584,8.40E-06,15,1.400000036
314.96,93.98,630,4618.181818,887.7000122,14.89999962,11,35.7148568,30405.37105,2.28263103,3.746612584,8.40E-06,16,1.600000024
259.08,200.66,388,4482.352941,1464.5,12.80000019,144,31.3022104,37735.96606,2.28263103,3.83693394,0.0000093,0,0.400000006
259.08,200.66,686,4482.352941,1427.800049,13,120,31.3022104,37735.96606,2.28263103,3.83693394,0.0000093,13,0.899999976
259.08,200.66,603,4482.352941,1044,14.69999981,60,31.3022104,37735.96606,2.28263103,3.83693394,0.0000093,15,1.5
259.08,200.66,630,4482.352941,887.7000122,14.89999962,11,31.3022104,37735.96606,2.28263103,3.83693394,0.0000093,16,1.5
259.08,200.66,699,4482.352941,1089.199951,14.10000038,152,31.3022104,37735.96606,2.28263103,3.83693394,0.0000093,19,1.5
259.08,198.12,388,4482.352941,1464.5,12.80000019,144,20.9428335,24131.66,2.28263103,3.2577741,0.0000081,0,0.300000012
259.08,198.12,467,4482.352941,1203.099976,12.89999962,145,20.9428335,24131.66,2.28263103,3.2577741,0.0000081,4,0.600000024
210.82,119.38,176,6096,1184,21.10000038,0,40.8169792,24648.767,2.28263103,2.87166754,0.0000074,19,0.600000016
210.82,119.38,223,6096,1570.400024,22,0,40.8169792,24648.767,2.28263103,2.87166754,0.0000074,23,0.699999988
210.82,119.38,256,6096,1354.599976,21.89999962,0,40.8169792,24648.767,2.28263103,2.87166754,0.0000074,25,13.30000019
210.82,119.38,363,6096,1554.699951,21.89999962,0,40.8169792,24648.767,2.28263103,2.87166754,0.0000074,28,15
210.82,119.38,387,6096,1708.199951,21.29999924,0,40.8169792,24648.767,2.28263103,2.87166754,0.0000074,31,16.10000038
210.82,119.38,291,6096,931.0999756,21.79999924,0,40.8169792,24648.767,2.28263103,2.87166754,0.0000074,32,12.69999981
210.82,119.38,264,6096,1529.900024,21.60000038,0,40.8169792,24648.767,2.28263103,2.87166754,0.0000074,34,3.599999905
210.82,119.38,254,6096,1171,22.10000038,0,40.8169792,24648.767,2.28263103,2.87166754,0.0000074,37,3.599999905
210.82,119.38,248,6096,1355.900024,21.89999962,0,40.8169792,24648.767,2.28263103,2.87166754,0.0000074,39,3.599999905
210.82,119.38,264,6096,1235.599976,23,0,40.8169792,24648.767,2.28263103,2.87166754,0.0000074,41,1
335.28,198.12,1586,4618.181818,1538.199951,22.79999924,0,48.5391104,26027.719,2.28263103,3.34740598,7.89E-06,17,1.100000024
335.28,198.12,1542,4618.181818,1185.199951,22,0,48.5391104,26027.719,2.28263103,3.34740598,7.89E-06,24,1.899999976
335.28,198.12,1979,4618.181818,1471.099976,22.60000038,0,48.5391104,26027.719,2.28263103,3.34740598,7.89E-06,28,3.400000095
162.56,203.2,175,4233.333333,1019.5,21.5,0,46.53963,26200.088,2.28263103,3.94035534,8.40E-06,4,0.200000003
162.56,203.2,217,4233.333333,1495.400024,22.20000076,0,46.53963,26200.088,2.28263103,3.94035534,8.40E-06,8,1.299999952
162.56,203.2,104,4233.333333,1369,22.70000076,0,46.53963,26200.088,2.28263103,3.94035534,8.40E-06,13,1
162.56,203.2,94,4233.333333,1546.699951,21.89999962,0,46.53963,26200.088,2.28263103,3.94035534,8.40E-06,16,1.399999976
162.56,203.2,91,4233.333333,886.4000244,22.29999924,0,46.53963,26200.088,2.28263103,3.94035534,8.40E-06,17,1.399999976
162.56,203.2,82,4233.333333,1264.099976,22.29999924,0,46.53963,26200.088,2.28263103,3.94035534,8.40E-06,20,1.299999952
162.56,203.2,74,4233.333333,1056.699951,22.29999924,0,46.53963,26200.088,2.28263103,3.94035534,8.40E-06,23,1.600000024
162.56,203.2,69,4233.333333,1801.199951,22,0,46.53963,26200.088,2.28263103,3.94035534,8.40E-06,25,1.899999976
162.56,203.2,62,4233.333333,1425.800049,23,0,46.53963,26200.088,2.28263103,3.94035534,8.40E-06,28,2.800000101
177.8,238.76,125,4233.333333,1496.699951,22.20000076,0,57.0886128,29130.361,2.28263103,4.06446102,0.000008175,8,0.800000012
177.8,238.76,175,4233.333333,1404.400024,22.10000038,0,57.0886128,29130.361,2.28263103,4.06446102,0.000008175,14,1.899999976
177.8,238.76,189,4233.333333,893.9000244,22.29999924,0,57.0886128,29130.361,2.28263103,4.06446102,0.000008175,17,2.900000095
177.8,238.76,113,4233.333333,1801.699951,22,0,57.0886128,29130.361,2.28263103,4.06446102,0.000008175,25,4.800000191
177.8,238.76,139,4233.333333,1438,23,0,57.0886128,29130.361,2.28263103,4.06446102,0.000008175,28,4.900000095
203.2,124.46,176,6626.086957,1058.5,21.29999924,0,39.7827652,22925.077,2.28263103,2.97853632,7.78E-06,19,3.5
203.2,124.46,299,6626.086957,1485.800049,22,0,39.7827652,22925.077,2.28263103,2.97853632,7.78E-06,23,1
203.2,124.46,397,6626.086957,1412.599976,21.89999962,0,39.7827652,22925.077,2.28263103,2.97853632,7.78E-06,29,1
203.2,124.46,363,6626.086957,1142.900024,22.10000038,0,39.7827652,22925.077,2.28263103,2.97853632,7.78E-06,37,1.00000003
162.56,203.2,115,4233.333333,1312.199951,22.20000076,0,46.53963,26200.088,2.28263103,3.94035534,8.40E-06,10,1.5
335.28,198.12,1893,4618.181818,1305.400024,23.20000076,0,48.5391104,26027.719,2.28263103,3.34740598,7.89E-06,26,2.200000048
236.22,228.6,769,6096,1271.400024,15.5,19,52.3312284,37404.073,2.28263103,4.20235622,7.11E-06,31,1
236.22,228.6,820,6096,1314.400024,14,103,52.3312284,37404.073,2.28263103,4.20235622,7.11E-06,33,1
256.54,142.24,1061,5861.538462,1431.5,18.5,5,36.0595948,23786.922,2.28263103,2.90269396,8.43E-06,19,0.999999978
256.54,142.24,1105,5861.538462,1438.599976,18.10000038,2,36.0595948,23786.922,2.28263103,2.90269396,8.43E-06,22,1
256.54,142.24,1838,5861.538462,1270.699951,17.70000076,15,36.0595948,23786.922,2.28263103,2.90269396,8.43E-06,39,0.600000024
256.54,142.24,3224,5861.538462,1030.400024,19.10000038,0,36.0595948,23786.922,2.28263103,2.90269396,8.43E-06,41,0.600000024
248.92,170.18,1947,6096,1290.5,19.70000076,2,46.2293658,28440.885,2.28263103,3.7576442,0.00000906,16,0.100000001
248.92,170.18,1028,6096,1401.599976,18.39999962,0,46.2293658,28440.885,2.28263103,3.7576442,0.00000906,19,0.5
248.92,170.18,1163,6096,1123,19.10000038,0,46.2293658,28440.885,2.28263103,3.7576442,0.00000906,29,0.800000012
248.92,170.18,1772,6096,1394.099976,18.60000038,4,46.2293658,28440.885,2.28263103,3.7576442,0.00000906,31,0.400000006
248.92,170.18,1901,6096,1126.300049,19.29999924,0,46.2293658,28440.885,2.28263103,3.7576442,0.00000906,34,0.400000006
248.92,170.18,2007,6096,1333,18.5,9,46.2293658,28440.885,2.28263103,3.7576442,0.00000906,36,0.400000006
248.92,170.18,2539,6096,1132.699951,19.89999962,0,46.2293658,28440.885,2.28263103,3.7576442,0.00000906,38,0.400000006
281.94,162.56,2396,6096,1472.5,16,28,56.192294,27923.778,2.28263103,4.58156802,9.21E-06,17,0.300000012
251.46,154.94,1937,5861.538462,1401.400024,16.5,25,39.2656582,23786.922,2.28263103,3.40945882,8.07E-06,21,0.300000012
251.46,154.94,3729,5861.538462,1345.900024,16.29999924,6,39.2656582,23786.922,2.28263103,3.40945882,8.07E-06,24,0.600000024
251.46,154.94,2623,5861.538462,923.5,17,8,39.2656582,23786.922,2.28263103,3.40945882,8.07E-06,26,0.300000012
251.46,154.94,3323,5861.538462,934.7999878,17.29999924,0,39.2656582,23786.922,2.28263103,3.40945882,8.07E-06,34,0.800000012
251.46,154.94,2574,5861.538462,911.2000122,18.39999962,2,39.2656582,23786.922,2.28263103,3.40945882,8.07E-06,39,0.800000012
251.46,154.94,2649,5861.538462,1117.800049,16.5,27,39.2656582,23786.922,2.28263103,3.40945882,8.07E-06,41,0.800000012
251.46,147.32,2158,6096,1431.300049,16.60000038,21,39.5414486,13789.52,2.28263103,3.21985292,8.04E-06,20,0.300000012
251.46,147.32,3730,6096,1399.099976,16.39999962,6,39.5414486,13789.52,2.28263103,3.21985292,8.04E-06,23,0.600000024
226.06,182.88,1106,6350,1466.099976,15,51,46.4706824,25855.35,2.28263103,3.3611955,8.37E-06,15,0.100000001
226.06,182.88,1106,6350,1466.099976,15,51,46.4706824,25855.35,2.28263103,3.3611955,8.37E-06,15,0.100000001
254,137.16,510,6096,1453.300049,19.5,3,61.8115234,24648.767,2.28263103,5.08833288,0.00000855,9,0.300000012
254,137.16,631,6096,1537.199951,19.29999924,1,61.8115234,24648.767,2.28263103,5.08833288,0.00000855,12,0.300000012
254,137.16,406,6096,1039.599976,19.89999962,3,61.8115234,24648.767,2.28263103,5.08833288,0.00000855,14,0.400000006
254,137.16,443,6096,1209.5,19.20000076,3,61.8115234,24648.767,2.28263103,5.08833288,0.00000855,17,0.400000006
254,137.16,484,6096,1291.599976,19,1,61.8115234,24648.767,2.28263103,5.08833288,0.00000855,20,0.699999988
254,137.16,514,6096,1005.900024,19.5,0,61.8115234,24648.767,2.28263103,5.08833288,0.00000855,22,0.699999988
254,137.16,697,6096,1649.199951,18,5,61.8115234,24648.767,2.28263103,5.08833288,0.00000855,24,0.899999976
254,137.16,680,6096,881.9000244,18.60000038,1,61.8115234,24648.767,2.28263103,5.08833288,0.00000855,27,1.399999976
254,137.16,657,6096,1492.099976,18.10000038,6,61.8115234,24648.767,2.28263103,5.08833288,0.00000855,29,1.399999976
254,137.16,769,6096,978.0999756,19.79999924,0,61.8115234,24648.767,2.28263103,5.08833288,0.00000855,31,1.399999976
254,137.16,192,6096,1217.300049,19.29999924,0,61.8115234,24648.767,2.28263103,5.08833288,0.00000855,8,2.299999952
228.6,111.76,1170,4010.526316,246.6000061,9.600000381,495,57.8125626,27406.671,2.28263103,5.39859708,7.84E-06,6,3.900000095
228.6,111.76,1964,4010.526316,271.7000122,10.39999962,194,57.8125626,27406.671,2.28263103,5.39859708,7.84E-06,26,1.5
228.6,111.76,1704,4010.526316,240.8999939,10.19999981,196,57.8125626,27406.671,2.28263103,5.39859708,7.84E-06,28,0.800000012
228.6,111.76,1736,4010.526316,232.3000031,11.80000019,64,57.8125626,27406.671,2.28263103,5.39859708,7.84E-06,29,1.299999952
228.6,111.76,1768,4010.526316,175.6000061,10.39999962,503,57.8125626,27406.671,2.28263103,5.39859708,7.84E-06,30,1.799999952
243.84,139.7,681,4618.181818,1379.199951,9.399999619,451,63.3628444,39127.763,2.28263103,4.7401475,8.64E-06,17,0.300000004
243.84,139.7,531,4618.181818,912.7000122,12.5,152,63.3628444,39127.763,2.28263103,4.7401475,8.64E-06,36,117.3000031
243.84,139.7,480,4618.181818,1120.800049,8.699999809,710,63.3628444,39127.763,2.28263103,4.7401475,8.64E-06,38,105.5999985
205.74,109.22,416,4618.181818,776.2999878,10.19999981,441,57.9504578,34646.169,2.28263103,4.54709422,8.92E-06,13,0.800000012
259.08,121.92,570,4618.181818,1309.900024,14.10000038,148,55.675187,33611.955,2.28263103,3.6714597,8.02E-06,32,3.300000012
259.08,121.92,673,4618.181818,1789,14.69999981,111,55.675187,33611.955,2.28263103,3.6714597,8.02E-06,34,16.00000036
243.84,139.7,702,4618.181818,861.2999878,9.300000191,430,63.3628444,39127.763,2.28263103,4.7401475,8.64E-06,21,2.799999952
243.84,139.7,703,4618.181818,896.0999756,9.899999619,551,63.3628444,39127.763,2.28263103,4.7401475,8.64E-06,19,2.400000036
243.84,139.7,709,4618.181818,852.5,8.800000191,574,63.3628444,39127.763,2.28263103,4.7401475,8.64E-06,20,2.099999979
243.84,139.7,665,4618.181818,1085.199951,11.89999962,210,63.3628444,39127.763,2.28263103,4.7401475,8.64E-06,22,7.69999975
243.84,139.7,665,4618.181818,1085.199951,11.89999962,210,63.3628444,39127.763,2.28263103,4.7401475,8.64E-06,22,7.69999975
243.84,139.7,774,4618.181818,993.5,10.39999962,278,63.3628444,39127.763,2.28263103,4.7401475,8.64E-06,26,33.5999999
259.08,152.4,3809,4762.5,1029.900024,10.30000019,435,46.0914706,26200.088,2.28263103,3.6714597,8.40E-06,40,0.800000012
243.84,139.7,617,4618.181818,993.7000122,10.5,506,63.3628444,39127.763,2.28263103,4.7401475,8.64E-06,31,78.19999981
243.84,139.7,521,4618.181818,948.5,10.5,600,63.3628444,39127.763,2.28263103,4.7401475,8.64E-06,34,108.1999969
259.08,121.92,617,4618.181818,1333.199951,13.60000038,179,55.675187,33611.955,2.28263103,3.6714597,8.02E-06,31,3.700000048
259.08,121.92,570,4618.181818,1309.900024,14.10000038,148,55.675187,33611.955,2.28263103,3.6714597,8.02E-06,32,3.300000012
205.74,109.22,541,4618.181818,1174.099976,12.39999962,125,57.9504578,34646.169,2.28263103,4.54709422,8.92E-06,17,2.699999958
205.74,109.22,705,4618.181818,1185.099976,10.89999962,384,57.9504578,34646.169,2.28263103,4.54709422,8.92E-06,24,28.69999972
259.08,152.4,2485,4762.5,794.5999756,10.10000038,458,46.0914706,26200.088,2.28263103,3.6714597,8.40E-06,30,0.200000003
213.36,157.48,1415,4482.352941,798,10.69999981,490,43.6438308,23804.2968,2.108029877,3.61285424,8.40E-06,11,7.400000095
213.36,157.48,1839,4482.352941,1158.199951,8.300000191,828,43.6438308,23804.2968,2.108029877,3.61285424,8.40E-06,20,9.800000191
220.98,154.94,416,4482.352941,754.9000244,9,539,26.80912513,20386.66768,2.128853684,2.67516688,8.40E-06,3,1.100000024
213.36,157.48,1482,4482.352941,1110.599976,10.30000019,655,43.6438308,23804.2968,2.108029877,3.61285424,8.40E-06,13,0.5
213.36,157.48,1256,4482.352941,1057.900024,9.199999809,641,43.6438308,23804.2968,2.108029877,3.61285424,8.40E-06,15,5.900000095
297.18,147.32,1839,4618.181818,1158.199951,8.300000191,828,20.1326992,38367.47781,2.109631576,2.367200933,7.76E-06,20,0.400000006
297.18,147.32,1971,4618.181818,1001,11.30000019,442,20.1326992,38367.47781,2.109631576,2.367200933,7.76E-06,22,1.200000048
294.64,152.4,1415,4618.181818,798,10.69999981,490,41.9890884,52312.09199,2.13846486,3.470362533,8.40E-06,11,10.19999981
294.64,152.4,1256,4618.181818,1057.900024,9.199999809,641,41.9890884,52312.09199,2.13846486,3.470362533,8.40E-06,15,9.399999619
294.64,152.4,1839,4618.181818,1158.199951,8.300000191,828,41.9890884,52312.09199,2.13846486,3.470362533,8.40E-06,20,14
294.64,152.4,1971,4618.181818,1001,11.30000019,442,41.9890884,52312.09199,2.13846486,3.470362533,8.40E-06,22,15.30000019
198.12,162.56,416,4482.352941,754.9000244,9,539,10.75457201,43712.88182,2.109631576,2.609980058,0.000007,3,4.099999905
198.12,162.56,1415,4482.352941,798,10.69999981,490,10.75457201,43712.88182,2.109631576,2.609980058,0.000007,11,0.5
198.12,162.56,1482,4482.352941,1110.599976,10.30000019,655,10.75457201,43712.88182,2.109631576,2.609980058,0.000007,13,3.5
198.12,162.56,1434,4482.352941,866.9000244,10,524,10.75457201,43712.88182,2.109631576,2.609980058,0.000007,17,11
198.12,162.56,1971,4482.352941,1001,11.30000019,442,10.75457201,43712.88182,2.109631576,2.609980058,0.000007,22,3.5
210.82,160.02,1415,4482.352941,798,10.69999981,490,21.37835251,33217.33915,2.126184076,3.700187867,8.40E-06,11,8.700000167
210.82,160.02,1482,4482.352941,1110.599976,10.30000019,655,21.37835251,33217.33915,2.126184076,3.700187867,8.40E-06,13,1.599999964
210.82,160.02,1434,4482.352941,866.9000244,10,524,21.37835251,33217.33915,2.126184076,3.700187867,8.40E-06,17,6.499999911
210.82,160.02,1839,4482.352941,1158.199951,8.300000191,828,21.37835251,33217.33915,2.126184076,3.700187867,8.40E-06,20,23.40000021
210.82,160.02,1971,4482.352941,1001,11.30000019,442,21.37835251,33217.33915,2.126184076,3.700187867,8.40E-06,22,29.69999981
287.02,170.18,1008,4482.352941,655.0999756,10.10000038,625,14.94783968,36774.71931,2.058372543,2.270789206,7.97E-06,6,0.5
287.02,170.18,1132,4482.352941,767.2000122,10.30000019,505,14.94783968,36774.71931,2.058372543,2.270789206,7.97E-06,7,0.5
287.02,170.18,1233,4482.352941,656.0999756,10.30000019,316,14.94783968,36774.71931,2.058372543,2.270789206,7.97E-06,8,0.5
287.02,170.18,1256,4482.352941,1057.900024,9.199999809,641,14.94783968,36774.71931,2.058372543,2.270789206,7.97E-06,15,0.5
287.02,170.18,1434,4482.352941,866.9000244,10,524,14.94783968,36774.71931,2.058372543,2.270789206,7.97E-06,17,0.5
287.02,170.18,1839,4482.352941,1158.199951,8.300000191,828,14.94783968,36774.71931,2.058372543,2.270789206,7.97E-06,20,0.400000006
287.02,170.18,1971,4482.352941,1001,11.30000019,442,14.94783968,36774.71931,2.058372543,2.270789206,7.97E-06,22,0.5
289.56,170.18,1482,4482.352941,1110.599976,10.30000019,655,20.99224595,45287.57606,2.067983719,3.468409018,8.26E-06,13,1.100000024
289.56,170.18,1434,4482.352941,866.9000244,10,524,20.99224595,45287.57606,2.067983719,3.468409018,8.26E-06,17,8.400000095
289.56,170.18,1839,4482.352941,1158.199951,8.300000191,828,20.99224595,45287.57606,2.067983719,3.468409018,8.26E-06,20,20.60000038
289.56,170.18,1971,4482.352941,1001,11.30000019,442,20.99224595,45287.57606,2.067983719,3.468409018,8.26E-06,22,32.09999919
228.6,101.6,416,4482.352941,754.9000244,9,539,29.6819418,31848.6546,2.208946001,2.6200088,8.40E-06,3,1.700000048
228.6,101.6,1415,4482.352941,798,10.69999981,490,29.6819418,31848.6546,2.208946001,2.6200088,8.40E-06,11,0.699999988
228.6,101.6,1971,4482.352941,1001,11.30000019,442,29.6819418,31848.6546,2.208946001,2.6200088,8.40E-06,22,1
210.82,101.6,1415,4618.181818,798,10.69999981,490,33.9911668,45379.20742,2.178511018,3.401414933,8.40E-06,11,2.799999952
210.82,101.6,1971,4618.181818,1001,11.30000019,442,33.9911668,45379.20742,2.178511018,3.401414933,8.40E-06,22,5.5
304.8,96.52,510,4482.352941,700.0999756,9.399999619,674,23.46516653,42030.56038,2.159288912,2.56485072,8.40E-06,0,0.5
304.8,96.52,1256,4482.352941,1057.900024,9.199999809,641,23.46516653,42030.56038,2.159288912,2.56485072,8.40E-06,15,0.800000012
304.8,96.52,1434,4482.352941,866.9000244,10,524,23.46516653,42030.56038,2.159288912,2.56485072,8.40E-06,17,1
304.8,96.52,1839,4482.352941,1158.199951,8.300000191,828,23.46516653,42030.56038,2.159288912,2.56485072,8.40E-06,20,0.800000012
304.8,96.52,1971,4482.352941,1001,11.30000019,442,23.46516653,42030.56038,2.159288912,2.56485072,8.40E-06,22,2.599999905
279.4,111.76,1008,4482.352941,655.0999756,10.10000038,625,47.13717587,43791.68893,2.098418701,3.734661667,8.40E-06,6,0.600000024
279.4,111.76,1132,4482.352941,767.2000122,10.30000019,505,47.13717587,43791.68893,2.098418701,3.734661667,8.40E-06,7,0.600000024
279.4,111.76,1233,4482.352941,656.0999756,10.30000019,316,47.13717587,43791.68893,2.098418701,3.734661667,8.40E-06,8,0.600000024
279.4,111.76,1256,4482.352941,1057.900024,9.199999809,641,47.13717587,43791.68893,2.098418701,3.734661667,8.40E-06,15,7.199999809
279.4,111.76,1434,4482.352941,866.9000244,10,524,47.13717587,43791.68893,2.098418701,3.734661667,8.40E-06,17,8.199999809
279.4,111.76,1839,4482.352941,1158.199951,8.300000191,828,47.13717587,43791.68893,2.098418701,3.734661667,8.40E-06,20,10.30000019
279.4,111.76,1971,4482.352941,1001,11.30000019,442,47.13717587,43791.68893,2.098418701,3.734661667,8.40E-06,22,13.80000019
226.06,101.6,443,6350,840.7999878,10.39999962,430,58.4675648,31543.527,2.28263103,3.40256406,9.18E-06,24,23.80000043
226.06,101.6,421,6350,964.0999756,9.699999809,638,58.4675648,31543.527,2.28263103,3.40256406,9.18E-06,25,20.89999962
269.24,121.92,444,5861.538462,1523.800049,8.600000381,579,47.401475,31198.789,2.28263103,3.85072346,9.15E-06,17,1.299999952
269.24,121.92,1030,5861.538462,1043,9.800000191,685,47.401475,31198.789,2.28263103,3.85072346,9.15E-06,31,2
269.24,121.92,1061,5861.538462,1230.300049,8.5,688,47.401475,31198.789,2.28263103,3.85072346,9.15E-06,33,0.800000012
269.24,121.92,1186,5861.538462,1062.5,9.600000381,787,47.401475,31198.789,2.28263103,3.85072346,9.15E-06,34,3
269.24,121.92,1180,5861.538462,653,12.19999981,283,47.401475,31198.789,2.28263103,3.85072346,9.15E-06,36,1.699999988
269.24,121.92,1316,5861.538462,1010.5,8,902,47.401475,31198.789,2.28263103,3.85072346,9.15E-06,38,2.699999988
243.84,106.68,1419,6096,1135.5,11.19999981,521,48.5046366,30336.944,2.28263103,3.54735402,0.0000083,22,0.600000024
243.84,106.68,1415,6096,1175.900024,10,522,48.5046366,30336.944,2.28263103,3.54735402,0.0000083,24,4.900000095
243.84,121.92,1045,5861.538462,934.7000122,10.80000019,418,51.8141214,29819.837,2.28263103,3.42324834,0.00000761,21,0.600000024
243.84,121.92,971,5861.538462,1187,10,522,51.8141214,29819.837,2.28263103,3.42324834,0.00000761,26,0.400000006
243.84,121.92,1205,5861.538462,836.2000122,11.19999981,375,51.8141214,29819.837,2.28263103,3.42324834,0.00000761,28,0.400000006
243.84,121.92,1446,5861.538462,855.0999756,11.19999981,426,51.8141214,29819.837,2.28263103,3.42324834,0.00000761,33,1.899999976
248.92,88.9,579,6096,1363.800049,7.099999905,812,58.9157242,23959.291,2.28263103,3.91967106,0.000007825,24,81.40000153
226.06,101.6,421,6350,964.0999756,9.699999809,638,58.4675648,31543.527,2.28263103,3.40256406,9.18E-06,25,20.89999962
269.24,121.92,1122,5861.538462,841.2000122,10.19999981,451,47.401475,31198.789,2.28263103,3.85072346,9.15E-06,23,0.300000012
226.06,101.6,328,6350,771.2000122,9.800000191,620,58.4675648,31543.527,2.28263103,3.40256406,9.18E-06,19,1
195.58,154.94,915,4482.352941,1241,11.30000019,302,36.29401664,33284.4539,2.190791938,3.73695992,8.40E-06,1,0.300000012
195.58,154.94,1560,4482.352941,897.2999878,13.19999981,260,36.29401664,33284.4539,2.190791938,3.73695992,8.40E-06,13,0.400000006
190.5,152.4,1547,4482.352941,950.7000122,11.60000038,310,50.15110529,34015.29846,2.246856479,4.756235273,8.40E-06,17,2
190.5,152.4,1631,4482.352941,859.7999878,12.80000019,316,50.15110529,34015.29846,2.246856479,4.756235273,8.40E-06,18,1.600000024
190.5,152.4,1601,4482.352941,575.5,14.69999981,130,50.15110529,34015.29846,2.246856479,4.756235273,8.40E-06,20,2.099999905
190.5,152.4,1720,4482.352941,902.5999756,13.19999981,277,50.15110529,34015.29846,2.246856479,4.756235273,8.40E-06,23,9.200000286
287.02,147.32,915,4618.181818,1241,11.30000019,302,56.55311977,33336.1646,2.237245303,4.403453387,8.40E-06,1,0.800000012
195.58,154.94,1631,4482.352941,859.7999878,12.80000019,316,36.29401664,33284.4539,2.190791938,3.73695992,8.40E-06,18,1.699999988
195.58,154.94,1601,4482.352941,575.5,14.69999981,130,36.29401664,33284.4539,2.190791938,3.73695992,8.40E-06,20,1.600000024
195.58,154.94,1720,4482.352941,902.5999756,13.19999981,277,36.29401664,33284.4539,2.190791938,3.73695992,8.40E-06,23,12.09999979
287.02,147.32,1720,4618.181818,902.5999756,13.19999981,277,56.55311977,33336.1646,2.237245303,4.403453387,8.40E-06,23,0.400000006
185.42,162.56,915,4618.181818,1241,11.30000019,302,18.30084765,30733.3927,2.199771919,3.86796036,8.40E-06,1,0.800000012
185.42,162.56,1226,4618.181818,882.0999756,13.39999962,123,18.30084765,30733.3927,2.199771919,3.86796036,8.40E-06,7,0.600000024
185.42,162.56,1413,4618.181818,953.5,13.39999962,217,18.30084765,30733.3927,2.199771919,3.86796036,8.40E-06,9,0.600000024
185.42,162.56,1449,4618.181818,606.0999756,13.19999981,160,18.30084765,30733.3927,2.199771919,3.86796036,8.40E-06,10,0.600000024
185.42,162.56,1485,4618.181818,685.0999756,12.80000019,236,18.30084765,30733.3927,2.199771919,3.86796036,8.40E-06,11,1.200000048
185.42,162.56,1560,4618.181818,897.2999878,13.19999981,260,18.30084765,30733.3927,2.199771919,3.86796036,8.40E-06,13,3.699999988
185.42,162.56,1547,4618.181818,950.7000122,11.60000038,310,18.30084765,30733.3927,2.199771919,3.86796036,8.40E-06,17,12.89999986
185.42,162.56,1631,4618.181818,859.7999878,12.80000019,316,18.30084765,30733.3927,2.199771919,3.86796036,8.40E-06,18,8.099999815
185.42,162.56,1601,4618.181818,575.5,14.69999981,130,18.30084765,30733.3927,2.199771919,3.86796036,8.40E-06,20,1.399999976
185.42,162.56,1720,4618.181818,902.5999756,13.19999981,277,18.30084765,30733.3927,2.199771919,3.86796036,8.40E-06,23,22.10000038
195.58,160.02,1720,4482.352941,902.5999756,13.19999981,277,38.27597286,39124.62902,2.224964535,4.338872468,8.40E-06,23,1.700000048
276.86,162.56,1226,4618.181818,882.0999756,13.39999962,123,22.17561659,32117.04567,2.222052106,4.68154204,8.40E-06,7,0.200000003
276.86,162.56,1413,4618.181818,953.5,13.39999962,217,22.17561659,32117.04567,2.222052106,4.68154204,8.40E-06,9,0.200000003
276.86,162.56,1449,4618.181818,606.0999756,13.19999981,160,22.17561659,32117.04567,2.222052106,4.68154204,8.40E-06,10,0.200000003
213.36,96.52,1631,4618.181818,859.7999878,12.80000019,316,41.71789451,33393.62093,2.269282311,4.19890884,8.40E-06,18,0.600000024
215.9,99.06,1226,4618.181818,882.0999756,13.39999962,123,59.35698884,38920.9202,2.277825442,5.00559576,8.40E-06,7,1.399999976
215.9,99.06,1413,4618.181818,953.5,13.39999962,217,59.35698884,38920.9202,2.277825442,5.00559576,8.40E-06,9,2.099999905
215.9,99.06,1449,4618.181818,606.0999756,13.19999981,160,59.35698884,38920.9202,2.277825442,5.00559576,8.40E-06,10,2.499999911
215.9,99.06,1485,4618.181818,685.0999756,12.80000019,236,59.35698884,38920.9202,2.277825442,5.00559576,8.40E-06,11,2
215.9,99.06,1522,4618.181818,748,12.69999981,298,59.35698884,38920.9202,2.277825442,5.00559576,8.40E-06,12,2.299999952
215.9,99.06,1547,4618.181818,950.7000122,11.60000038,310,59.35698884,38920.9202,2.277825442,5.00559576,8.40E-06,17,3.800000072
215.9,99.06,1631,4618.181818,859.7999878,12.80000019,316,59.35698884,38920.9202,2.277825442,5.00559576,8.40E-06,18,2.799999952
215.9,99.06,1601,4618.181818,575.5,14.69999981,130,59.35698884,38920.9202,2.277825442,5.00559576,8.40E-06,20,2.799999952
284.48,96.52,1560,4618.181818,897.2999878,13.19999981,260,37.88555707,28199.5684,2.21428557,3.889793767,8.40E-06,13,0.200000003
215.9,99.06,1560,4618.181818,897.2999878,13.19999981,260,59.35698884,38920.9202,2.277825442,5.00559576,8.40E-06,13,1.299999952
276.86,154.94,1720,4618.181818,902.5999756,13.19999981,277,27.10192261,28080.47709,2.174061472,3.580995693,8.40E-06,23,1.700000048
284.48,96.52,1720,4618.181818,902.5999756,13.19999981,277,37.88555707,28199.5684,2.21428557,3.889793767,8.40E-06,23,1.100000024
281.94,93.98,1226,4618.181818,882.0999756,13.39999962,123,55.58440599,35864.24327,2.272219066,5.090631133,8.40E-06,7,0.300000012
