ST,BT,AD,JS,AP,AT,FI,CS,EM,DE,MR,TS,CT,AG,PN,PL,FA
314.960,93.980,630.000,4.618,887.700,14.900,11.000,0.751,639.607,2.270,0.105,0.079,8.36E-06,16.00,0.00,0.00,0.20
314.960,93.980,699.000,4.618,1089.200,14.100,152.000,0.751,639.607,2.270,0.105,0.079,8.36E-06,19.00,0.00,0.00,0.20
259.080,200.660,467.000,4.482,1203.100,12.900,145.000,0.658,793.813,2.270,0.114,0.081,9.30E-06,4.00,0.00,0.00,0.20
259.080,200.660,495.000,4.482,1028.900,13.600,45.000,0.658,793.813,2.270,0.114,0.081,9.30E-06,5.00,0.00,0.00,0.50
259.080,200.660,525.000,4.482,1266.900,14.200,30.000,0.658,793.813,2.270,0.114,0.081,9.30E-06,6.00,0.00,0.00,0.20
259.080,200.660,556.000,4.482,1474.200,12.800,129.000,0.658,793.813,2.270,0.114,0.081,9.30E-06,7.00,0.00,0.00,0.10
259.080,200.660,686.000,4.482,1427.800,13.000,120.000,0.658,793.813,2.270,0.114,0.081,9.30E-06,13.00,0.00,0.00,0.40
259.080,200.660,630.000,4.482,887.700,14.900,11.000,0.658,793.813,2.270,0.114,0.081,9.30E-06,16.00,0.00,0.00,0.10
259.080,200.660,699.000,4.482,1089.200,14.100,152.000,0.658,793.813,2.270,0.114,0.081,9.30E-06,19.00,0.00,0.00,0.20
259.080,198.120,440.000,4.482,1190.100,13.800,59.000,0.441,507.633,2.270,0.104,0.069,8.10E-06,3.00,0.00,0.00,0.10
259.080,198.120,467.000,4.482,1203.100,12.900,145.000,0.441,507.633,2.270,0.104,0.069,8.10E-06,4.00,0.00,0.00,0.10
259.080,198.120,495.000,4.482,1028.900,13.600,45.000,0.441,507.633,2.270,0.104,0.069,8.10E-06,5.00,0.00,0.00,0.70
259.080,198.120,556.000,4.482,1474.200,12.800,129.000,0.441,507.633,2.270,0.104,0.069,8.10E-06,7.00,0.00,0.00,0.20
259.080,198.120,589.000,4.482,1055.200,13.200,144.000,0.441,507.633,2.270,0.104,0.069,8.10E-06,8.00,0.00,0.00,0.30
259.080,198.120,625.000,4.482,1232.200,13.300,120.000,0.441,507.633,2.270,0.104,0.069,8.10E-06,9.00,0.00,0.00,0.50
259.080,198.120,686.000,4.482,1427.800,13.000,120.000,0.441,507.633,2.270,0.104,0.069,8.10E-06,13.00,0.00,0.00,1.50
259.080,198.120,603.000,4.482,1044.000,14.700,60.000,0.441,507.633,2.270,0.104,0.069,8.10E-06,15.00,0.00,0.00,1.00
259.080,198.120,630.000,4.482,887.700,14.900,11.000,0.441,507.633,2.270,0.104,0.069,8.10E-06,16.00,0.00,0.00,0.80
304.800,170.180,1492.000,5.862,1647.000,23.100,0.000,0.884,572.900,2.270,0.114,0.075,7.84E-06,12.00,0.00,0.00,1.70
304.800,170.180,1575.000,5.862,1102.500,22.700,0.000,0.884,572.900,2.270,0.114,0.075,7.84E-06,14.00,0.00,0.00,2.90
304.800,170.180,1841.000,5.862,1614.900,23.000,0.000,0.884,572.900,2.270,0.114,0.075,7.84E-06,17.00,0.00,0.00,2.50
238.760,162.560,1430.000,6.350,2235.400,19.700,0.000,0.864,442.366,2.270,0.114,0.067,7.84E-06,18.00,0.00,0.00,2.80
238.760,162.560,1869.000,6.350,1089.100,20.000,2.000,0.864,442.366,2.270,0.114,0.067,7.84E-06,23.00,0.00,0.00,3.00
238.760,162.560,2015.000,6.350,1648.100,20.000,0.000,0.864,442.366,2.270,0.114,0.067,7.84E-06,26.00,0.00,0.00,4.80
210.820,119.380,176.000,6.096,1184.000,21.100,0.000,0.859,518.511,2.270,0.114,0.060,7.40E-06,19.00,0.00,0.00,0.30
210.820,119.380,223.000,6.096,1570.400,22.000,0.000,0.859,518.511,2.270,0.114,0.060,7.40E-06,23.00,0.00,0.00,1.40
210.820,119.380,256.000,6.096,1354.600,21.900,0.000,0.859,518.511,2.270,0.114,0.060,7.40E-06,25.00,0.00,0.00,1.90
210.820,119.380,363.000,6.096,1554.700,21.900,0.000,0.859,518.511,2.270,0.114,0.060,7.40E-06,28.00,0.00,0.00,2.40
210.820,119.380,387.000,6.096,1708.200,21.300,0.000,0.859,518.511,2.270,0.114,0.060,7.40E-06,31.00,0.00,0.00,3.10
210.820,119.380,291.000,6.096,931.100,21.800,0.000,0.859,518.511,2.270,0.114,0.060,7.40E-06,32.00,0.00,0.00,1.90
210.820,119.380,264.000,6.096,1529.900,21.600,0.000,0.859,518.511,2.270,0.114,0.060,7.40E-06,34.00,0.00,0.00,2.60
210.820,119.380,254.000,6.096,1171.000,22.100,0.000,0.859,518.511,2.270,0.114,0.060,7.40E-06,37.00,0.00,0.00,2.70
210.820,119.380,248.000,6.096,1355.900,21.900,0.000,0.859,518.511,2.270,0.114,0.060,7.40E-06,39.00,0.00,0.00,0.10
210.820,119.380,264.000,6.096,1235.600,23.000,0.000,0.859,518.511,2.270,0.114,0.060,7.40E-06,41.00,0.00,0.00,0.40
335.280,198.120,1873.000,4.618,941.200,22.600,0.000,1.021,547.518,2.270,0.114,0.070,7.89E-06,14.00,0.00,0.00,0.50
335.280,198.120,1586.000,4.618,1538.200,22.800,0.000,1.021,547.518,2.270,0.114,0.070,7.89E-06,17.00,0.00,0.00,0.20
335.280,198.120,1542.000,4.618,1185.200,22.000,0.000,1.021,547.518,2.270,0.114,0.070,7.89E-06,24.00,0.00,0.00,0.60
335.280,198.120,1979.000,4.618,1471.100,22.600,0.000,1.021,547.518,2.270,0.114,0.070,7.89E-06,28.00,0.00,0.00,0.10
162.560,203.200,104.000,4.233,1369.000,22.700,0.000,0.979,551.144,2.270,0.114,0.083,8.36E-06,13.00,0.00,0.00,0.90
162.560,203.200,94.000,4.233,1546.700,21.900,0.000,0.979,551.144,2.270,0.114,0.083,8.36E-06,16.00,0.00,0.00,0.90
162.560,203.200,91.000,4.233,886.400,22.300,0.000,0.979,551.144,2.270,0.114,0.083,8.36E-06,17.00,0.00,0.00,1.10
162.560,203.200,82.000,4.233,1264.100,22.300,0.000,0.979,551.144,2.270,0.114,0.083,8.36E-06,20.00,0.00,0.00,0.20
162.560,203.200,74.000,4.233,1056.700,22.300,0.000,0.979,551.144,2.270,0.114,0.083,8.36E-06,23.00,0.00,0.00,0.20
162.560,203.200,69.000,4.233,1801.200,22.000,0.000,0.979,551.144,2.270,0.114,0.083,8.36E-06,25.00,0.00,0.00,0.80
162.560,203.200,62.000,4.233,1425.800,23.000,0.000,0.979,551.144,2.270,0.114,0.083,8.36E-06,28.00,0.00,0.00,0.70
177.800,238.760,125.000,4.233,1496.700,22.200,0.000,1.201,612.786,2.270,0.114,0.085,8.18E-06,8.00,0.00,0.00,0.10
177.800,238.760,141.000,4.233,921.800,21.900,0.000,1.201,612.786,2.270,0.114,0.085,8.18E-06,11.00,0.00,0.00,0.30
177.800,238.760,175.000,4.233,1404.400,22.100,0.000,1.201,612.786,2.270,0.114,0.085,8.18E-06,14.00,0.00,0.00,1.30
177.800,238.760,189.000,4.233,893.900,22.300,0.000,1.201,612.786,2.270,0.114,0.085,8.18E-06,17.00,0.00,0.00,0.90
177.800,238.760,149.000,4.233,1258.800,22.300,0.000,1.201,612.786,2.270,0.114,0.085,8.18E-06,20.00,0.00,0.00,0.40
177.800,238.760,110.000,4.233,1062.500,22.300,0.000,1.201,612.786,2.270,0.114,0.085,8.18E-06,23.00,0.00,0.00,0.50
177.800,238.760,113.000,4.233,1801.700,22.000,0.000,1.201,612.786,2.270,0.114,0.085,8.18E-06,25.00,0.00,0.00,0.60
177.800,238.760,139.000,4.233,1438.000,23.000,0.000,1.201,612.786,2.270,0.114,0.085,8.18E-06,28.00,0.00,0.00,0.90
203.200,124.460,299.000,6.626,1485.800,22.000,0.000,0.837,482.251,2.270,0.114,0.063,7.78E-06,23.00,0.00,0.00,4.80
203.200,124.460,327.000,6.626,1027.600,21.500,0.000,0.837,482.251,2.270,0.114,0.063,7.78E-06,26.00,0.00,0.00,4.10
203.200,124.460,397.000,6.626,1412.600,21.900,0.000,0.837,482.251,2.270,0.114,0.063,7.78E-06,29.00,1.00,1.00,5.40
238.760,162.560,2677.000,6.350,1892.400,19.700,0.000,0.864,442.366,2.270,0.114,0.067,7.84E-06,29.00,0.00,0.00,5.70
162.560,203.200,115.000,4.233,1312.200,22.200,0.000,0.979,551.144,2.270,0.114,0.083,8.36E-06,10.00,0.00,0.00,0.60
236.220,228.600,445.000,6.096,1624.400,14.600,79.000,1.101,786.831,2.270,0.114,0.088,7.11E-06,13.00,0.00,0.00,0.40
236.220,228.600,396.000,6.096,1635.200,14.300,40.000,1.101,786.831,2.270,0.114,0.088,7.11E-06,16.00,0.00,0.00,1.40
236.220,228.600,520.000,6.096,1457.100,15.400,12.000,1.101,786.831,2.270,0.114,0.088,7.11E-06,21.00,16.00,17.60,1.50
236.220,228.600,568.000,6.096,1407.500,15.000,38.000,1.101,786.831,2.270,0.114,0.088,7.11E-06,23.00,17.00,27.20,1.40
236.220,228.600,647.000,6.096,915.500,15.600,30.000,1.101,786.831,2.270,0.114,0.088,7.11E-06,26.00,17.00,27.50,1.40
236.220,228.600,769.000,6.096,1271.400,15.500,19.000,1.101,786.831,2.270,0.114,0.088,7.11E-06,31.00,17.00,27.50,1.90
236.220,228.600,820.000,6.096,1314.400,14.000,103.000,1.101,786.831,2.270,0.114,0.088,7.11E-06,33.00,18.00,15.10,1.40
256.540,142.240,1061.000,5.862,1431.500,18.500,5.000,0.759,500.381,2.270,0.114,0.061,8.43E-06,19.00,0.00,0.00,1.20
256.540,142.240,1105.000,5.862,1438.600,18.100,2.000,0.759,500.381,2.270,0.114,0.061,8.43E-06,22.00,0.00,0.00,0.40
256.540,142.240,1207.000,5.862,1021.700,18.700,3.000,0.759,500.381,2.270,0.114,0.061,8.43E-06,24.00,0.00,0.00,1.80
236.220,228.600,446.000,6.096,1304.800,15.100,34.000,1.101,786.831,2.270,0.114,0.088,7.11E-06,18.00,9.00,9.50,2.10
256.540,142.240,1319.000,5.862,1139.300,18.500,3.000,0.759,500.381,2.270,0.114,0.061,8.43E-06,27.00,0.00,0.00,1.40
256.540,142.240,1399.000,5.862,1276.300,18.300,0.000,0.759,500.381,2.270,0.114,0.061,8.43E-06,29.00,0.00,0.00,1.50
256.540,142.240,1529.000,5.862,1080.700,18.900,0.000,0.759,500.381,2.270,0.114,0.061,8.43E-06,32.00,0.00,0.00,0.80
256.540,142.240,1626.000,5.862,1463.600,17.600,6.000,0.759,500.381,2.270,0.114,0.061,8.43E-06,34.00,0.00,0.00,1.20
256.540,142.240,1753.000,5.862,978.000,19.100,1.000,0.759,500.381,2.270,0.114,0.061,8.43E-06,37.00,0.00,0.00,1.30
256.540,142.240,1838.000,5.862,1270.700,17.700,15.000,0.759,500.381,2.270,0.114,0.061,8.43E-06,39.00,0.00,0.00,1.20
256.540,142.240,3224.000,5.862,1030.400,19.100,0.000,0.759,500.381,2.270,0.114,0.061,8.43E-06,41.00,0.00,0.00,1.40
248.920,170.180,1179.000,6.096,1912.400,20.000,1.000,0.972,598.282,2.270,0.114,0.079,9.06E-06,13.00,0.00,0.00,1.00
248.920,170.180,1179.000,6.096,1912.400,20.000,1.000,0.972,598.282,2.270,0.114,0.079,9.06E-06,13.00,0.00,0.00,1.00
248.920,170.180,1947.000,6.096,1290.500,19.700,2.000,0.972,598.282,2.270,0.114,0.079,9.06E-06,16.00,0.00,0.00,1.10
248.920,170.180,1028.000,6.096,1401.600,18.400,0.000,0.972,598.282,2.270,0.114,0.079,9.06E-06,19.00,0.00,0.00,0.80
248.920,170.180,918.000,6.096,1062.500,18.900,3.000,0.972,598.282,2.270,0.114,0.079,9.06E-06,21.00,0.00,0.00,2.20
248.920,170.180,1003.000,6.096,1118.800,19.000,3.000,0.972,598.282,2.270,0.114,0.079,9.06E-06,24.00,0.00,0.00,2.40
248.920,170.180,1064.000,6.096,1255.200,18.700,0.000,0.972,598.282,2.270,0.114,0.079,9.06E-06,26.00,0.00,0.00,2.80
248.920,170.180,1163.000,6.096,1123.000,19.100,0.000,0.972,598.282,2.270,0.114,0.079,9.06E-06,29.00,0.00,0.00,3.30
248.920,170.180,1772.000,6.096,1394.100,18.600,4.000,0.972,598.282,2.270,0.114,0.079,9.06E-06,31.00,0.00,0.00,1.10
248.920,170.180,1901.000,6.096,1126.300,19.300,0.000,0.972,598.282,2.270,0.114,0.079,9.06E-06,34.00,0.00,0.00,1.20
248.920,170.180,2007.000,6.096,1333.000,18.500,9.000,0.972,598.282,2.270,0.114,0.079,9.06E-06,36.00,0.00,0.00,1.60
248.920,170.180,2539.000,6.096,1132.700,19.900,0.000,0.972,598.282,2.270,0.114,0.079,9.06E-06,38.00,0.00,0.00,2.50
281.940,162.560,2396.000,6.096,1472.500,16.000,28.000,1.182,587.404,2.270,0.114,0.096,9.21E-06,17.00,0.00,0.00,1.20
281.940,162.560,2940.000,6.096,1571.100,16.300,11.000,1.182,587.404,2.270,0.114,0.096,9.21E-06,20.00,0.00,0.00,1.80
281.940,162.560,3259.000,6.096,1033.000,16.200,15.000,1.182,587.404,2.270,0.114,0.096,9.21E-06,22.00,0.00,0.00,2.10
281.940,162.560,3561.000,6.096,1519.500,15.900,18.000,1.182,587.404,2.270,0.114,0.096,9.21E-06,25.00,0.00,0.00,1.80
281.940,162.560,3778.000,6.096,1369.500,16.000,16.000,1.182,587.404,2.270,0.114,0.096,9.21E-06,27.00,0.00,0.00,2.10
251.460,154.940,1987.000,5.862,1268.400,16.900,7.000,0.826,500.381,2.270,0.114,0.072,8.07E-06,18.00,0.00,0.00,1.40
251.460,154.940,1987.000,5.862,1268.400,16.900,7.000,0.826,500.381,2.270,0.114,0.072,8.07E-06,18.00,0.00,0.00,1.40
251.460,154.940,1937.000,5.862,1401.400,16.500,25.000,0.826,500.381,2.270,0.114,0.072,8.07E-06,21.00,0.00,0.00,1.50
251.460,154.940,3729.000,5.862,1345.900,16.300,6.000,0.826,500.381,2.270,0.114,0.072,8.07E-06,24.00,0.00,0.00,2.10
251.460,154.940,2623.000,5.862,923.500,17.000,8.000,0.826,500.381,2.270,0.114,0.072,8.07E-06,26.00,3.00,2.00,2.20
251.460,154.940,2866.000,5.862,1145.000,16.900,8.000,0.826,500.381,2.270,0.114,0.072,8.07E-06,29.00,0.00,0.00,0.40
251.460,154.940,3041.000,5.862,1110.900,16.800,4.000,0.826,500.381,2.270,0.114,0.072,8.07E-06,31.00,0.00,0.00,0.70
251.460,154.940,3323.000,5.862,934.800,17.300,0.000,0.826,500.381,2.270,0.114,0.072,8.07E-06,34.00,0.00,0.00,0.10
251.460,154.940,2574.000,5.862,911.200,18.400,2.000,0.826,500.381,2.270,0.114,0.072,8.07E-06,39.00,4.00,8.70,0.30
251.460,154.940,2649.000,5.862,1117.800,16.500,27.000,0.826,500.381,2.270,0.114,0.072,8.07E-06,41.00,5.00,7.40,0.30
251.460,154.940,4062.000,5.862,797.100,17.700,1.000,0.826,500.381,2.270,0.114,0.072,8.07E-06,43.00,7.00,9.20,0.30
251.460,147.320,2158.000,6.096,1431.300,16.600,21.000,0.832,290.076,2.270,0.114,0.068,8.04E-06,20.00,2.00,1.00,0.10
251.460,147.320,3730.000,6.096,1399.100,16.400,6.000,0.832,290.076,2.270,0.114,0.068,8.04E-06,23.00,2.00,3.00,0.80
251.460,147.320,2791.000,6.096,928.600,17.100,5.000,0.832,290.076,2.270,0.114,0.068,8.04E-06,25.00,2.00,14.60,0.30
226.060,182.880,2383.000,6.350,1589.100,15.700,42.000,0.978,543.893,2.270,0.114,0.071,8.37E-06,13.00,0.00,0.00,0.20
226.060,182.880,2202.000,6.350,1504.400,15.600,21.000,0.978,543.893,2.270,0.114,0.071,8.37E-06,14.00,0.00,0.00,0.50
226.060,182.880,1106.000,6.350,1466.100,15.000,51.000,0.978,543.893,2.270,0.114,0.071,8.37E-06,15.00,0.00,0.00,0.60
226.060,182.880,1106.000,6.350,1466.100,15.000,51.000,0.978,543.893,2.270,0.114,0.071,8.37E-06,15.00,0.00,0.00,0.60
226.060,182.880,180.000,6.350,1517.300,15.300,13.000,0.978,543.893,2.270,0.114,0.071,8.37E-06,16.00,0.00,0.00,0.90
226.060,182.880,1007.000,6.350,1526.700,16.900,2.000,0.978,543.893,2.270,0.114,0.071,8.37E-06,17.00,0.00,0.00,0.20
226.060,182.880,1007.000,6.350,1526.700,16.900,2.000,0.978,543.893,2.270,0.114,0.071,8.37E-06,17.00,0.00,0.00,0.20
226.060,182.880,1579.000,6.350,1137.300,15.000,46.000,0.978,543.893,2.270,0.114,0.071,8.37E-06,19.00,0.00,0.00,1.30
226.060,182.880,1732.000,6.350,1463.700,15.200,15.000,0.978,543.893,2.270,0.114,0.071,8.37E-06,21.00,0.00,0.00,1.20
226.060,182.880,1884.000,6.350,1522.900,15.200,15.000,0.978,543.893,2.270,0.114,0.071,8.37E-06,23.00,0.00,0.00,1.50
226.060,182.880,2112.000,6.350,870.900,16.100,5.000,0.978,543.893,2.270,0.114,0.071,8.37E-06,26.00,0.00,0.00,0.80
226.060,182.880,2492.000,6.350,1237.300,16.300,8.000,0.978,543.893,2.270,0.114,0.071,8.37E-06,31.00,0.00,0.00,0.10
226.060,182.880,2644.000,6.350,1224.400,14.700,52.000,0.978,543.893,2.270,0.114,0.071,8.37E-06,33.00,0.00,0.00,0.20
254.000,137.160,406.000,6.096,1039.600,19.900,3.000,1.300,518.511,2.270,0.114,0.107,8.55E-06,14.00,0.00,0.00,0.70
254.000,137.160,443.000,6.096,1209.500,19.200,3.000,1.300,518.511,2.270,0.114,0.107,8.55E-06,17.00,11.00,43.40,0.70
254.000,137.160,484.000,6.096,1291.600,19.000,1.000,1.300,518.511,2.270,0.114,0.107,8.55E-06,20.00,10.00,44.50,1.00
254.000,137.160,514.000,6.096,1005.900,19.500,0.000,1.300,518.511,2.270,0.114,0.107,8.55E-06,22.00,10.00,44.00,0.30
254.000,137.160,697.000,6.096,1649.200,18.000,5.000,1.300,518.511,2.270,0.114,0.107,8.55E-06,24.00,10.00,48.40,0.20
254.000,137.160,680.000,6.096,881.900,18.600,1.000,1.300,518.511,2.270,0.114,0.107,8.55E-06,27.00,1.00,1.60,0.30
254.000,137.160,657.000,6.096,1492.100,18.100,6.000,1.300,518.511,2.270,0.114,0.107,8.55E-06,29.00,0.00,0.00,0.20
254.000,137.160,769.000,6.096,978.100,19.800,0.000,1.300,518.511,2.270,0.114,0.107,8.55E-06,31.00,3.00,3.00,0.40
228.600,111.760,1427.000,4.011,282.400,11.400,82.000,1.216,576.526,2.270,0.114,0.114,7.84E-06,14.00,0.00,0.00,0.70
228.600,111.760,1391.000,4.011,221.900,11.000,74.000,1.216,576.526,2.270,0.114,0.114,7.84E-06,16.00,0.00,0.00,0.70
228.600,111.760,1081.000,4.011,155.000,11.000,96.000,1.216,576.526,2.270,0.114,0.114,7.84E-06,19.00,0.00,0.00,0.60
228.600,111.760,1500.000,4.011,288.200,11.300,157.000,1.216,576.526,2.270,0.114,0.114,7.84E-06,21.00,0.00,0.00,1.80
228.600,111.760,1584.000,4.011,200.400,11.500,149.000,1.216,576.526,2.270,0.114,0.114,7.84E-06,24.00,0.00,0.00,1.20
228.600,111.760,1964.000,4.011,271.700,10.400,194.000,1.216,576.526,2.270,0.114,0.114,7.84E-06,26.00,0.00,0.00,2.20
228.600,111.760,1704.000,4.011,240.900,10.200,196.000,1.216,576.526,2.270,0.114,0.114,7.84E-06,28.00,0.00,0.00,0.30
228.600,111.760,1736.000,4.011,232.300,11.800,64.000,1.216,576.526,2.270,0.114,0.114,7.84E-06,29.00,0.00,0.00,0.30
228.600,111.760,1768.000,4.011,175.600,10.400,503.000,1.216,576.526,2.270,0.114,0.114,7.84E-06,30.00,0.00,0.00,0.10
243.840,139.700,681.000,4.618,1379.200,9.400,451.000,1.333,823.091,2.270,0.114,0.100,8.64E-06,17.00,0.00,0.00,0.50
243.840,139.700,480.000,4.618,1120.800,8.700,710.000,1.333,823.091,2.270,0.114,0.100,8.64E-06,38.00,0.00,0.00,0.20
205.740,109.220,416.000,4.618,776.300,10.200,441.000,1.219,728.816,2.270,0.114,0.096,8.92E-06,13.00,0.00,0.00,0.10
259.080,121.920,570.000,4.618,1309.900,14.100,148.000,1.171,707.060,2.270,0.114,0.077,8.02E-06,32.00,0.00,0.00,0.30
259.080,121.920,673.000,4.618,1789.000,14.700,111.000,1.171,707.060,2.270,0.114,0.077,8.02E-06,34.00,1.00,1.00,0.60
243.840,139.700,702.000,4.618,861.300,9.300,430.000,1.333,823.091,2.270,0.114,0.100,8.64E-06,21.00,0.00,0.00,0.80
243.840,139.700,703.000,4.618,896.100,9.900,551.000,1.333,823.091,2.270,0.114,0.100,8.64E-06,19.00,0.00,0.00,0.40
205.740,109.220,342.000,4.618,1104.900,11.500,218.000,1.219,728.816,2.270,0.114,0.096,8.92E-06,20.00,0.00,0.00,0.20
259.080,121.920,600.000,4.618,1230.200,13.300,207.000,1.171,707.060,2.270,0.114,0.077,8.02E-06,18.00,0.00,0.00,0.80
243.840,139.700,709.000,4.618,852.500,8.800,574.000,1.333,823.091,2.270,0.114,0.100,8.64E-06,20.00,0.00,0.00,0.40
243.840,139.700,665.000,4.618,1085.200,11.900,210.000,1.333,823.091,2.270,0.114,0.100,8.64E-06,22.00,0.00,0.00,1.00
243.840,139.700,665.000,4.618,1085.200,11.900,210.000,1.333,823.091,2.270,0.114,0.100,8.64E-06,22.00,0.00,0.00,1.00
243.840,139.700,774.000,4.618,993.500,10.400,278.000,1.333,823.091,2.270,0.114,0.100,8.64E-06,26.00,5.00,5.00,2.30
259.080,152.400,3809.000,4.763,1029.900,10.300,435.000,0.970,551.144,2.270,0.114,0.077,8.36E-06,40.00,0.00,0.00,1.00
243.840,139.700,521.000,4.618,948.500,10.500,600.000,1.333,823.091,2.270,0.114,0.100,8.64E-06,34.00,0.00,0.00,0.50
259.080,121.920,617.000,4.618,1333.200,13.600,179.000,1.171,707.060,2.270,0.114,0.077,8.02E-06,31.00,0.00,0.00,0.50
259.080,121.920,570.000,4.618,1309.900,14.100,148.000,1.171,707.060,2.270,0.114,0.077,8.02E-06,32.00,0.00,0.00,0.30
259.080,121.920,626.000,4.618,1242.200,12.800,169.000,1.171,707.060,2.270,0.114,0.077,8.02E-06,16.00,0.00,0.00,0.80
259.080,121.920,892.000,4.618,1067.300,13.700,198.000,1.171,707.060,2.270,0.114,0.077,8.02E-06,27.00,0.00,0.00,0.20
259.080,152.400,2485.000,4.763,794.600,10.100,458.000,0.970,551.144,2.270,0.114,0.077,8.36E-06,30.00,0.00,0.00,0.30
259.080,152.400,3470.000,4.763,773.200,11.100,325.000,0.970,551.144,2.270,0.114,0.077,8.36E-06,35.00,0.00,0.00,0.10
220.980,154.940,1233.000,4.482,656.100,10.300,316.000,0.564,428.853,2.129,0.082,0.056,8.36E-06,8.00,0.00,0.00,0.20
220.980,154.940,1971.000,4.482,1001.000,11.300,442.000,0.564,428.853,2.129,0.082,0.056,8.36E-06,22.00,0.00,0.00,0.50
213.360,157.480,1233.000,4.482,656.100,10.300,316.000,0.918,500.747,2.108,0.114,0.076,8.36E-06,8.00,0.00,0.00,0.50
213.360,157.480,1415.000,4.482,798.000,10.700,490.000,0.918,500.747,2.108,0.114,0.076,8.36E-06,11.00,0.00,0.00,0.10
213.360,157.480,1971.000,4.482,1001.000,11.300,442.000,0.918,500.747,2.108,0.114,0.076,8.36E-06,22.00,0.00,0.00,0.10
297.180,147.320,1132.000,4.618,767.200,10.300,505.000,0.424,807.097,2.110,0.114,0.050,7.76E-06,7.00,0.00,0.00,0.40
220.980,154.940,416.000,4.482,754.900,9.000,539.000,0.564,428.853,2.129,0.082,0.056,8.36E-06,3.00,0.00,0.00,0.10
213.360,157.480,950.000,4.482,760.300,10.300,417.000,0.918,500.747,2.108,0.114,0.076,8.36E-06,5.00,0.00,0.00,0.50
297.180,147.320,950.000,4.618,760.300,10.300,417.000,0.424,807.097,2.110,0.114,0.050,7.76E-06,5.00,0.00,0.00,0.50
220.980,154.940,1132.000,4.482,767.200,10.300,505.000,0.564,428.853,2.129,0.082,0.056,8.36E-06,7.00,0.00,0.00,0.20
213.360,157.480,1132.000,4.482,767.200,10.300,505.000,0.918,500.747,2.108,0.114,0.076,8.36E-06,7.00,0.00,0.00,0.60
220.980,154.940,1482.000,4.482,1110.600,10.300,655.000,0.564,428.853,2.129,0.082,0.056,8.36E-06,13.00,0.00,0.00,0.60
213.360,157.480,1482.000,4.482,1110.600,10.300,655.000,0.918,500.747,2.108,0.114,0.076,8.36E-06,13.00,0.00,0.00,0.20
297.180,147.320,1233.000,4.618,656.100,10.300,316.000,0.424,807.097,2.110,0.114,0.050,7.76E-06,8.00,0.00,0.00,0.60
297.180,147.320,1415.000,4.618,798.000,10.700,490.000,0.424,807.097,2.110,0.114,0.050,7.76E-06,11.00,0.00,0.00,0.50
297.180,147.320,1482.000,4.618,1110.600,10.300,655.000,0.424,807.097,2.110,0.114,0.050,7.76E-06,13.00,0.00,0.00,0.60
297.180,147.320,1256.000,4.618,1057.900,9.200,641.000,0.424,807.097,2.110,0.114,0.050,7.76E-06,15.00,0.00,0.00,0.60
297.180,147.320,1434.000,4.618,866.900,10.000,524.000,0.424,807.097,2.110,0.114,0.050,7.76E-06,17.00,0.00,0.00,0.50
297.180,147.320,1839.000,4.618,1158.200,8.300,828.000,0.424,807.097,2.110,0.114,0.050,7.76E-06,20.00,0.00,0.00,0.20
297.180,147.320,1971.000,4.618,1001.000,11.300,442.000,0.424,807.097,2.110,0.114,0.050,7.76E-06,22.00,0.00,0.00,0.60
294.640,152.400,950.000,4.618,760.300,10.300,417.000,0.883,1100.436,2.138,0.114,0.073,8.36E-06,5.00,0.00,0.00,0.50
294.640,152.400,1132.000,4.618,767.200,10.300,505.000,0.883,1100.436,2.138,0.114,0.073,8.36E-06,7.00,0.00,0.00,0.40
294.640,152.400,1233.000,4.618,656.100,10.300,316.000,0.883,1100.436,2.138,0.114,0.073,8.36E-06,8.00,0.00,0.00,0.60
294.640,152.400,1415.000,4.618,798.000,10.700,490.000,0.883,1100.436,2.138,0.114,0.073,8.36E-06,11.00,0.00,0.00,0.50
294.640,152.400,1482.000,4.618,1110.600,10.300,655.000,0.883,1100.436,2.138,0.114,0.073,8.36E-06,13.00,0.00,0.00,0.50
294.640,152.400,1434.000,4.618,866.900,10.000,524.000,0.883,1100.436,2.138,0.114,0.073,8.36E-06,17.00,0.00,0.00,0.50
294.640,152.400,1971.000,4.618,1001.000,11.300,442.000,0.883,1100.436,2.138,0.114,0.073,8.36E-06,22.00,0.00,0.00,0.40
198.120,162.560,416.000,4.482,754.900,9.000,539.000,0.226,919.543,2.110,0.114,0.055,7.00E-06,3.00,0.00,0.00,0.20
198.120,162.560,950.000,4.482,760.300,10.300,417.000,0.226,919.543,2.110,0.114,0.055,7.00E-06,5.00,0.00,0.00,0.20
198.120,162.560,1132.000,4.482,767.200,10.300,505.000,0.226,919.543,2.110,0.114,0.055,7.00E-06,7.00,0.00,0.00,0.20
198.120,162.560,1233.000,4.482,656.100,10.300,316.000,0.226,919.543,2.110,0.114,0.055,7.00E-06,8.00,0.00,0.00,0.40
198.120,162.560,1415.000,4.482,798.000,10.700,490.000,0.226,919.543,2.110,0.114,0.055,7.00E-06,11.00,4.00,4.00,0.10
198.120,162.560,1482.000,4.482,1110.600,10.300,655.000,0.226,919.543,2.110,0.114,0.055,7.00E-06,13.00,0.00,0.00,0.40
198.120,162.560,1256.000,4.482,1057.900,9.200,641.000,0.226,919.543,2.110,0.114,0.055,7.00E-06,15.00,0.00,0.00,0.20
198.120,162.560,1434.000,4.482,866.900,10.000,524.000,0.226,919.543,2.110,0.114,0.055,7.00E-06,17.00,0.00,0.00,0.50
